theme_id,theme_name,symbol,name,n_members,eligible,updated_ymd
269,LED장비,049080,기가레인,11,1,20260711
269,LED장비,122640,예스티,11,1,20260711
269,LED장비,412350,레이저쎌,11,1,20260711
269,LED장비,131290,티에스이,11,1,20260711
269,LED장비,053610,프로텍,11,1,20260711
269,LED장비,039030,이오테크닉스,11,1,20260711
269,LED장비,036930,주성엔지니어링,11,1,20260711
269,LED장비,306620,지아이에스,11,1,20260711
269,LED장비,049950,미래컴퍼니,11,1,20260711
269,LED장비,065130,탑엔지니어링,11,1,20260711
269,LED장비,064760,티씨케이,11,1,20260711
586,광통신(광케이블/광섬유 등),069540,빛과전자,14,0,20260711
586,광통신(광케이블/광섬유 등),010170,대한광통신,14,0,20260711
586,광통신(광케이블/광섬유 등),062970,한국첨단소재,14,0,20260711
586,광통신(광케이블/광섬유 등),327260,RF머트리얼즈,14,0,20260711
586,광통신(광케이블/광섬유 등),100590,머큐리,14,0,20260711
586,광통신(광케이블/광섬유 등),389020,자람테크놀로지,14,0,20260711
586,광통신(광케이블/광섬유 등),115440,우리넷,14,0,20260711
586,광통신(광케이블/광섬유 등),217590,티엠씨,14,0,20260711
586,광통신(광케이블/광섬유 등),043260,성호전자,14,0,20260711
586,광통신(광케이블/광섬유 등),368770,파이버프로,14,0,20260711
586,광통신(광케이블/광섬유 등),218410,RFHIC,14,0,20260711
586,광통신(광케이블/광섬유 등),006260,LS,14,0,20260711
586,광통신(광케이블/광섬유 등),092190,서울바이오시스,14,0,20260711
586,광통신(광케이블/광섬유 등),388790,라이콤,14,0,20260711
12,반도체 장비,049080,기가레인,93,0,20260711
12,반도체 장비,122640,예스티,93,0,20260711
12,반도체 장비,319660,피에스케이,93,0,20260711
12,반도체 장비,417840,저스템,93,0,20260711
12,반도체 장비,412350,레이저쎌,93,0,20260711
12,반도체 장비,095610,테스,93,0,20260711
12,반도체 장비,160980,싸이맥스,93,0,20260711
12,반도체 장비,131290,티에스이,93,0,20260711
12,반도체 장비,089890,코세스,93,0,20260711
12,반도체 장비,224060,더코디,93,0,20260711
12,반도체 장비,089970,브이엠,93,0,20260711
12,반도체 장비,240810,원익IPS,93,0,20260711
12,반도체 장비,031980,피에스케이홀딩스,93,0,20260711
12,반도체 장비,281820,케이씨텍,93,0,20260711
12,반도체 장비,064290,인텍플러스,93,0,20260711
12,반도체 장비,348350,위드텍,93,0,20260711
12,반도체 장비,092870,엑시콘,93,0,20260711
12,반도체 장비,330860,네패스아크,93,0,20260711
12,반도체 장비,168360,펨트론,93,0,20260711
12,반도체 장비,098460,고영,93,0,20260711
12,반도체 장비,178320,서진시스템,93,0,20260711
12,반도체 장비,403870,HPSP,93,0,20260711
12,반도체 장비,067310,하나마이크론,93,0,20260711
12,반도체 장비,084370,유진테크,93,0,20260711
12,반도체 장비,083450,GST,93,0,20260711
12,반도체 장비,212710,아이에스티이,93,0,20260711
12,반도체 장비,089030,테크윙,93,0,20260711
12,반도체 장비,053610,프로텍,93,0,20260711
12,반도체 장비,232680,라온로보틱스,93,0,20260711
12,반도체 장비,030530,원익홀딩스,93,0,20260711
12,반도체 장비,425420,티에프이,93,0,20260711
12,반도체 장비,322310,오로스테크놀로지,93,0,20260711
12,반도체 장비,071280,로체시스템즈,93,0,20260711
12,반도체 장비,079370,제우스,93,0,20260711
12,반도체 장비,039030,이오테크닉스,93,0,20260711
12,반도체 장비,086390,유니테스트,93,0,20260711
12,반도체 장비,011930,신성이엔지,93,0,20260711
12,반도체 장비,037350,성도이엔지,93,0,20260711
12,반도체 장비,110990,디아이티,93,0,20260711
12,반도체 장비,256630,포인트엔지니어링,93,0,20260711
12,반도체 장비,039440,에스티아이,93,0,20260711
12,반도체 장비,183300,코미코,93,0,20260711
12,반도체 장비,200470,에이팩트,93,0,20260711
12,반도체 장비,140070,서플러스글로벌,93,0,20260711
12,반도체 장비,036170,에이치엠넥스,93,0,20260711
12,반도체 장비,029460,케이씨,93,0,20260711
12,반도체 장비,321260,프로이천,93,0,20260711
12,반도체 장비,253590,네오셈,93,0,20260711
12,반도체 장비,413630,씨피시스템,93,0,20260711
12,반도체 장비,217190,제너셈,93,0,20260711
12,반도체 장비,045100,한양이엔지,93,0,20260711
12,반도체 장비,420770,기가비스,93,0,20260711
12,반도체 장비,396470,워트,93,0,20260711
12,반도체 장비,264660,씨앤지하이테크,93,0,20260711
12,반도체 장비,056190,SFA,93,0,20260711
12,반도체 장비,036200,유니셈,93,0,20260711
12,반도체 장비,382800,지앤비에스 에코,93,0,20260711
12,반도체 장비,081180,쎄크,93,0,20260711
12,반도체 장비,053080,케이엔솔,93,0,20260711
12,반도체 장비,232140,와이씨,93,0,20260711
12,반도체 장비,402490,그린리소스,93,0,20260711
12,반도체 장비,083310,엘오티베큠,93,0,20260711
12,반도체 장비,451220,아이엠티,93,0,20260711
12,반도체 장비,323350,다원넥스뷰,93,0,20260711
12,반도체 장비,036930,주성엔지니어링,93,0,20260711
12,반도체 장비,036810,에프에스티,93,0,20260711
12,반도체 장비,089790,제이티,93,0,20260711
12,반도체 장비,217500,러셀,93,0,20260711
12,반도체 장비,265520,AP시스템,93,0,20260711
12,반도체 장비,036540,SFA반도체,93,0,20260711
12,반도체 장비,306620,지아이에스,93,0,20260711
12,반도체 장비,452160,제이엔비,93,0,20260711
12,반도체 장비,090470,제이스로보틱스,93,0,20260711
12,반도체 장비,140670,알에스오토메이션,93,0,20260711
12,반도체 장비,241790,티이엠씨씨엔에스,93,0,20260711
12,반도체 장비,469610,이노테크,93,0,20260711
12,반도체 장비,090360,로보스타,93,0,20260711
12,반도체 장비,058470,리노공업,93,0,20260711
12,반도체 장비,187870,디바이스,93,0,20260711
12,반도체 장비,348210,넥스틴,93,0,20260711
12,반도체 장비,489790,한화비전,93,0,20260711
12,반도체 장비,065130,탑엔지니어링,93,0,20260711
12,반도체 장비,254120,자비스,93,0,20260711
12,반도체 장비,041520,이엘씨,93,0,20260711
12,반도체 장비,271830,팸텍,93,0,20260711
12,반도체 장비,003160,디아이,93,0,20260711
12,반도체 장비,042700,한미반도체,93,0,20260711
12,반도체 장비,045300,성우테크론,93,0,20260711
12,반도체 장비,064760,티씨케이,93,0,20260711
12,반도체 장비,025560,미래산업,93,0,20260711
12,반도체 장비,227950,엔투텍,93,0,20260711
12,반도체 장비,159010,아스플로,93,0,20260711
12,반도체 장비,140860,파크시스템스,93,0,20260711
536,HBM(고대역폭메모리),122640,예스티,33,0,20260711
536,HBM(고대역폭메모리),412350,레이저쎌,33,0,20260711
536,HBM(고대역폭메모리),031980,피에스케이홀딩스,33,0,20260711
536,HBM(고대역폭메모리),281820,케이씨텍,33,0,20260711
536,HBM(고대역폭메모리),097800,윈팩,33,0,20260711
536,HBM(고대역폭메모리),033160,엠케이전자,33,0,20260711
536,HBM(고대역폭메모리),168360,펨트론,33,0,20260711
536,HBM(고대역폭메모리),098460,고영,33,0,20260711
536,HBM(고대역폭메모리),220260,켐트로스,33,0,20260711
536,HBM(고대역폭메모리),089030,테크윙,33,0,20260711
536,HBM(고대역폭메모리),322310,오로스테크놀로지,33,0,20260711
536,HBM(고대역폭메모리),079370,제우스,33,0,20260711
536,HBM(고대역폭메모리),039030,이오테크닉스,33,0,20260711
536,HBM(고대역폭메모리),086390,유니테스트,33,0,20260711
536,HBM(고대역폭메모리),424980,마이크로투나노,33,0,20260711
536,HBM(고대역폭메모리),110990,디아이티,33,0,20260711
536,HBM(고대역폭메모리),039440,에스티아이,33,0,20260711
536,HBM(고대역폭메모리),112290,와이씨켐,33,0,20260711
536,HBM(고대역폭메모리),217190,제너셈,33,0,20260711
536,HBM(고대역폭메모리),396470,워트,33,0,20260711
536,HBM(고대역폭메모리),254490,미래반도체,33,0,20260711
536,HBM(고대역폭메모리),232140,와이씨,33,0,20260711
536,HBM(고대역폭메모리),451220,아이엠티,33,0,20260711
536,HBM(고대역폭메모리),394280,오픈엣지테크놀로지,33,0,20260711
536,HBM(고대역폭메모리),095340,ISC,33,0,20260711
536,HBM(고대역폭메모리),405100,큐알티,33,0,20260711
536,HBM(고대역폭메모리),348210,넥스틴,33,0,20260711
536,HBM(고대역폭메모리),489790,한화비전,33,0,20260711
536,HBM(고대역폭메모리),307750,국전,33,0,20260711
536,HBM(고대역폭메모리),003160,디아이,33,0,20260711
536,HBM(고대역폭메모리),042700,한미반도체,33,0,20260711
536,HBM(고대역폭메모리),005930,삼성전자,33,0,20260711
536,HBM(고대역폭메모리),000660,SK하이닉스,33,0,20260711
556,뉴로모픽 반도체,445090,에이직랜드,7,1,20260711
556,뉴로모픽 반도체,330860,네패스아크,7,1,20260711
556,뉴로모픽 반도체,389020,자람테크놀로지,7,1,20260711
556,뉴로모픽 반도체,092600,앤씨앤,7,1,20260711
556,뉴로모픽 반도체,394280,오픈엣지테크놀로지,7,1,20260711
556,뉴로모픽 반도체,033640,네패스,7,1,20260711
556,뉴로모픽 반도체,005930,삼성전자,7,1,20260711
92,통신장비,049080,기가레인,46,0,20260711
92,통신장비,069540,빛과전자,46,0,20260711
92,통신장비,109070,주성코퍼레이션,46,0,20260711
92,통신장비,065770,CS,46,0,20260711
92,통신장비,062970,한국첨단소재,46,0,20260711
92,통신장비,327260,RF머트리얼즈,46,0,20260711
92,통신장비,032500,케이엠더블유,46,0,20260711
92,통신장비,289930,웨이비스,46,0,20260711
92,통신장비,230240,에치에프알,46,0,20260711
92,통신장비,211270,AP위성,46,0,20260711
92,통신장비,178320,서진시스템,46,0,20260711
92,통신장비,100590,머큐리,46,0,20260711
92,통신장비,138080,오이솔루션,46,0,20260711
92,통신장비,389020,자람테크놀로지,46,0,20260711
92,통신장비,321370,센서뷰,46,0,20260711
92,통신장비,046970,우리로,46,0,20260711
92,통신장비,115440,우리넷,46,0,20260711
92,통신장비,072950,빛샘전자,46,0,20260711
92,통신장비,217590,티엠씨,46,0,20260711
92,통신장비,215790,이노인스트루먼트,46,0,20260711
92,통신장비,035460,기산텔레콤,46,0,20260711
92,통신장비,033790,피노,46,0,20260711
92,통신장비,050890,쏠리드,46,0,20260711
92,통신장비,073490,LIG아큐버,46,0,20260711
92,통신장비,088800,에이스테크,46,0,20260711
92,통신장비,091440,한울소재과학,46,0,20260711
92,통신장비,189300,인텔리안테크,46,0,20260711
92,통신장비,056360,코위버,46,0,20260711
92,통신장비,088280,쏘닉스,46,0,20260711
92,통신장비,078890,가온그룹,46,0,20260711
92,통신장비,060370,LS마린솔루션,46,0,20260711
92,통신장비,109080,옵티시스,46,0,20260711
92,통신장비,037460,삼지전자,46,0,20260711
92,통신장비,095270,웨이브일렉트로,46,0,20260711
92,통신장비,218410,RFHIC,46,0,20260711
92,통신장비,065530,와이어블,46,0,20260711
92,통신장비,039560,다산네트웍스,46,0,20260711
92,통신장비,264450,유비쿼스,46,0,20260711
92,통신장비,170790,파이오링크,46,0,20260711
92,통신장비,192410,오늘이엔엠,46,0,20260711
92,통신장비,148250,알엔투테크놀로지,46,0,20260711
92,통신장비,175140,휴먼테크놀로지,46,0,20260711
92,통신장비,340360,다보링크,46,0,20260711
92,통신장비,388790,라이콤,46,0,20260711
92,통신장비,073540,에프알텍,46,0,20260711
92,통신장비,200230,텔콘RF제약,46,0,20260711
178,전선,006340,대원전선,8,1,20260711
178,전선,024840,KBI메탈,8,1,20260711
178,전선,000500,가온전선,8,1,20260711
178,전선,001440,대한전선,8,1,20260711
178,전선,060370,LS마린솔루션,8,1,20260711
178,전선,229640,LS에코에너지,8,1,20260711
178,전선,103590,일진전기,8,1,20260711
178,전선,006260,LS,8,1,20260711
318,백화점,006370,대구백화점,6,1,20260711
318,백화점,037710,광주신세계,6,1,20260711
318,백화점,452260,한화갤러리아,6,1,20260711
318,백화점,004170,신세계,6,1,20260711
318,백화점,069960,현대백화점,6,1,20260711
318,백화점,023530,롯데쇼핑,6,1,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),077360,덕산하이메탈,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),085910,네오티스,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),064290,인텍플러스,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),007660,이수페타시스,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),356860,티엘비,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),323280,태성,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),420770,기가비스,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),353200,대덕전자,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),323350,다원넥스뷰,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),009150,삼성전기,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),007810,코리아써키트,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),222800,심텍,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),036710,심텍홀딩스,14,0,20260711
608,반도체 기판(FC-BGA/PCB/MLB 등),011070,LG이노텍,14,0,20260711
14,반도체 재료/부품,043590,웰킵스하이텍,69,0,20260711
14,반도체 재료/부품,077360,덕산하이메탈,69,0,20260711
14,반도체 재료/부품,311320,지오엘리먼트,69,0,20260711
14,반도체 재료/부품,170920,엘티씨,69,0,20260711
14,반도체 재료/부품,281820,케이씨텍,69,0,20260711
14,반도체 재료/부품,093370,후성,69,0,20260711
14,반도체 재료/부품,144960,뉴파워프라즈마,69,0,20260711
14,반도체 재료/부품,080580,오킨스전자,69,0,20260711
14,반도체 재료/부품,000150,두산,69,0,20260711
14,반도체 재료/부품,033160,엠케이전자,69,0,20260711
14,반도체 재료/부품,195870,해성디에스,69,0,20260711
14,반도체 재료/부품,147760,피엠티,69,0,20260711
14,반도체 재료/부품,067310,하나마이크론,69,0,20260711
14,반도체 재료/부품,083500,에프엔에스테크,69,0,20260711
14,반도체 재료/부품,078350,한양디지텍,69,0,20260711
14,반도체 재료/부품,388210,씨엠티엑스,69,0,20260711
14,반도체 재료/부품,098120,마이크로컨텍솔,69,0,20260711
14,반도체 재료/부품,272110,케이엔제이,69,0,20260711
14,반도체 재료/부품,220260,켐트로스,69,0,20260711
14,반도체 재료/부품,482630,삼양엔씨켐,69,0,20260711
14,반도체 재료/부품,166090,하나머티리얼즈,69,0,20260711
14,반도체 재료/부품,004710,한솔테크닉스,69,0,20260711
14,반도체 재료/부품,424980,마이크로투나노,69,0,20260711
14,반도체 재료/부품,104830,원익머트리얼즈,69,0,20260711
14,반도체 재료/부품,252990,샘씨엔에스,69,0,20260711
14,반도체 재료/부품,101490,에스앤에스텍,69,0,20260711
14,반도체 재료/부품,317330,덕산테코피아,69,0,20260711
14,반도체 재료/부품,036090,위지트,69,0,20260711
14,반도체 재료/부품,092070,디엔에프,69,0,20260711
14,반도체 재료/부품,112290,와이씨켐,69,0,20260711
14,반도체 재료/부품,114810,한솔아이원스,69,0,20260711
14,반도체 재료/부품,005290,동진쎄미켐,69,0,20260711
14,반도체 재료/부품,425040,티이엠씨,69,0,20260711
14,반도체 재료/부품,102710,이엔에프테크놀로지,69,0,20260711
14,반도체 재료/부품,059090,미코,69,0,20260711
14,반도체 재료/부품,052900,KX하이텍,69,0,20260711
14,반도체 재료/부품,281740,레이크머티리얼즈,69,0,20260711
14,반도체 재료/부품,036810,에프에스티,69,0,20260711
14,반도체 재료/부품,446540,메가터치,69,0,20260711
14,반도체 재료/부품,146320,비씨엔씨,69,0,20260711
14,반도체 재료/부품,074600,원익QnC,69,0,20260711
14,반도체 재료/부품,142210,유니트론텍,69,0,20260711
14,반도체 재료/부품,219130,타이거일렉,69,0,20260711
14,반도체 재료/부품,489500,엘케이켐,69,0,20260711
14,반도체 재료/부품,033640,네패스,69,0,20260711
14,반도체 재료/부품,031330,에스에이엠티,69,0,20260711
14,반도체 재료/부품,095340,ISC,69,0,20260711
14,반도체 재료/부품,241790,티이엠씨씨엔에스,69,0,20260711
14,반도체 재료/부품,445180,퓨릿,69,0,20260711
14,반도체 재료/부품,272290,이녹스첨단소재,69,0,20260711
14,반도체 재료/부품,000390,SP삼화,69,0,20260711
14,반도체 재료/부품,417500,제이아이테크,69,0,20260711
14,반도체 재료/부품,357780,솔브레인,69,0,20260711
14,반도체 재료/부품,004000,롯데정밀화학,69,0,20260711
14,반도체 재료/부품,295310,에이치브이엠,69,0,20260711
14,반도체 재료/부품,060310,3S,69,0,20260711
14,반도체 재료/부품,025320,시노펙스,69,0,20260711
14,반도체 재료/부품,307750,국전,69,0,20260711
14,반도체 재료/부품,171010,램테크놀러지,69,0,20260711
14,반도체 재료/부품,101160,월덱스,69,0,20260711
14,반도체 재료/부품,456040,OCI,69,0,20260711
14,반도체 재료/부품,241770,메카로,69,0,20260711
14,반도체 재료/부품,278280,천보,69,0,20260711
14,반도체 재료/부품,092220,KEC,69,0,20260711
14,반도체 재료/부품,155650,와이엠씨,69,0,20260711
14,반도체 재료/부품,064760,티씨케이,69,0,20260711
14,반도체 재료/부품,014680,한솔케미칼,69,0,20260711
14,반도체 재료/부품,025000,KPX케미칼,69,0,20260711
14,반도체 재료/부품,024850,HLB이노베이션,69,0,20260711
559,고체산화물 연료전지(SOFC),089890,코세스,13,0,20260711
559,고체산화물 연료전지(SOFC),170920,엘티씨,13,0,20260711
559,고체산화물 연료전지(SOFC),336260,두산퓨얼셀,13,0,20260711
559,고체산화물 연료전지(SOFC),357580,아모센스,13,0,20260711
559,고체산화물 연료전지(SOFC),059090,미코,13,0,20260711
559,고체산화물 연료전지(SOFC),056190,SFA,13,0,20260711
559,고체산화물 연료전지(SOFC),282720,금양그린파워,13,0,20260711
559,고체산화물 연료전지(SOFC),083650,비에이치아이,13,0,20260711
559,고체산화물 연료전지(SOFC),417200,LS머트리얼즈,13,0,20260711
559,고체산화물 연료전지(SOFC),126340,비나텍,13,0,20260711
559,고체산화물 연료전지(SOFC),452280,한선엔지니어링,13,0,20260711
559,고체산화물 연료전지(SOFC),382900,범한퓨얼셀,13,0,20260711
559,고체산화물 연료전지(SOFC),475150,SK이터닉스,13,0,20260711
373,5G(5세대 이동통신),049080,기가레인,54,0,20260711
373,5G(5세대 이동통신),069540,빛과전자,54,0,20260711
373,5G(5세대 이동통신),065770,CS,54,0,20260711
373,5G(5세대 이동통신),010170,대한광통신,54,0,20260711
373,5G(5세대 이동통신),062970,한국첨단소재,54,0,20260711
373,5G(5세대 이동통신),032500,케이엠더블유,54,0,20260711
373,5G(5세대 이동통신),289930,웨이비스,54,0,20260711
373,5G(5세대 이동통신),355150,코스텍시스,54,0,20260711
373,5G(5세대 이동통신),230240,에치에프알,54,0,20260711
373,5G(5세대 이동통신),153460,네이블,54,0,20260711
373,5G(5세대 이동통신),178320,서진시스템,54,0,20260711
373,5G(5세대 이동통신),007660,이수페타시스,54,0,20260711
373,5G(5세대 이동통신),138080,오이솔루션,54,0,20260711
373,5G(5세대 이동통신),389020,자람테크놀로지,54,0,20260711
373,5G(5세대 이동통신),321370,센서뷰,54,0,20260711
373,5G(5세대 이동통신),046970,우리로,54,0,20260711
373,5G(5세대 이동통신),115440,우리넷,54,0,20260711
373,5G(5세대 이동통신),215790,이노인스트루먼트,54,0,20260711
373,5G(5세대 이동통신),035460,기산텔레콤,54,0,20260711
373,5G(5세대 이동통신),050890,쏠리드,54,0,20260711
373,5G(5세대 이동통신),073490,LIG아큐버,54,0,20260711
373,5G(5세대 이동통신),088800,에이스테크,54,0,20260711
373,5G(5세대 이동통신),332570,PS일렉트로닉스,54,0,20260711
373,5G(5세대 이동통신),091440,한울소재과학,54,0,20260711
373,5G(5세대 이동통신),242040,나무기술,54,0,20260711
373,5G(5세대 이동통신),056360,코위버,54,0,20260711
373,5G(5세대 이동통신),353200,대덕전자,54,0,20260711
373,5G(5세대 이동통신),088280,쏘닉스,54,0,20260711
373,5G(5세대 이동통신),060370,LS마린솔루션,54,0,20260711
373,5G(5세대 이동통신),178920,PI첨단소재,54,0,20260711
373,5G(5세대 이동통신),037460,삼지전자,54,0,20260711
373,5G(5세대 이동통신),229640,LS에코에너지,54,0,20260711
373,5G(5세대 이동통신),095270,웨이브일렉트로,54,0,20260711
373,5G(5세대 이동통신),065440,이루온,54,0,20260711
373,5G(5세대 이동통신),218410,RFHIC,54,0,20260711
373,5G(5세대 이동통신),122990,와이솔,54,0,20260711
373,5G(5세대 이동통신),065530,와이어블,54,0,20260711
373,5G(5세대 이동통신),069410,엔텔스,54,0,20260711
373,5G(5세대 이동통신),264450,유비쿼스,54,0,20260711
373,5G(5세대 이동통신),005930,삼성전자,54,0,20260711
373,5G(5세대 이동통신),066570,LG전자,54,0,20260711
373,5G(5세대 이동통신),017670,SK텔레콤,54,0,20260711
373,5G(5세대 이동통신),192410,오늘이엔엠,54,0,20260711
373,5G(5세대 이동통신),052460,아이크래프트,54,0,20260711
373,5G(5세대 이동통신),173130,오파스넷,54,0,20260711
373,5G(5세대 이동통신),377330,이지트로닉스,54,0,20260711
373,5G(5세대 이동통신),078000,텔코웨어,54,0,20260711
373,5G(5세대 이동통신),175140,휴먼테크놀로지,54,0,20260711
373,5G(5세대 이동통신),340360,다보링크,54,0,20260711
373,5G(5세대 이동통신),388790,라이콤,54,0,20260711
373,5G(5세대 이동통신),073540,에프알텍,54,0,20260711
373,5G(5세대 이동통신),032640,LG유플러스,54,0,20260711
373,5G(5세대 이동통신),061040,알에프텍,54,0,20260711
373,5G(5세대 이동통신),030200,KT,54,0,20260711
200,우주항공산업(누리호/인공위성 등),354320,알멕,36,0,20260711
200,우주항공산업(누리호/인공위성 등),077360,덕산하이메탈,36,0,20260711
200,우주항공산업(누리호/인공위성 등),347700,스피어,36,0,20260711
200,우주항공산업(누리호/인공위성 등),211270,AP위성,36,0,20260711
200,우주항공산업(누리호/인공위성 등),007660,이수페타시스,36,0,20260711
200,우주항공산업(누리호/인공위성 등),044490,태웅,36,0,20260711
200,우주항공산업(누리호/인공위성 등),321370,센서뷰,36,0,20260711
200,우주항공산업(누리호/인공위성 등),064350,현대로템,36,0,20260711
200,우주항공산업(누리호/인공위성 등),488900,비츠로넥스텍,36,0,20260711
200,우주항공산업(누리호/인공위성 등),272210,한화시스템,36,0,20260711
200,우주항공산업(누리호/인공위성 등),099320,쎄트렉아이,36,0,20260711
200,우주항공산업(누리호/인공위성 등),368770,파이버프로,36,0,20260711
200,우주항공산업(누리호/인공위성 등),010820,퍼스텍,36,0,20260711
200,우주항공산업(누리호/인공위성 등),361390,제노코,36,0,20260711
200,우주항공산업(누리호/인공위성 등),045100,한양이엔지,36,0,20260711
200,우주항공산업(누리호/인공위성 등),478340,나라스페이스테크놀로지,36,0,20260711
200,우주항공산업(누리호/인공위성 등),189300,인텔리안테크,36,0,20260711
200,우주항공산업(누리호/인공위성 등),056190,SFA,36,0,20260711
200,우주항공산업(누리호/인공위성 등),079550,LIG디펜스앤에어로스페이스,36,0,20260711
200,우주항공산업(누리호/인공위성 등),294630,서남,36,0,20260711
200,우주항공산업(누리호/인공위성 등),042370,비츠로테크,36,0,20260711
200,우주항공산업(누리호/인공위성 등),274090,켄코아에어로스페이스,36,0,20260711
200,우주항공산업(누리호/인공위성 등),451760,컨텍,36,0,20260711
200,우주항공산업(누리호/인공위성 등),089980,상아프론테크,36,0,20260711
200,우주항공산업(누리호/인공위성 등),272290,이녹스첨단소재,36,0,20260711
200,우주항공산업(누리호/인공위성 등),474170,루미르,36,0,20260711
200,우주항공산업(누리호/인공위성 등),225190,LK삼양,36,0,20260711
200,우주항공산업(누리호/인공위성 등),001430,세아베스틸지주,36,0,20260711
200,우주항공산업(누리호/인공위성 등),295310,에이치브이엠,36,0,20260711
200,우주항공산업(누리호/인공위성 등),462350,이노스페이스,36,0,20260711
200,우주항공산업(누리호/인공위성 등),030520,한글과컴퓨터,36,0,20260711
200,우주항공산업(누리호/인공위성 등),000880,한화,36,0,20260711
200,우주항공산업(누리호/인공위성 등),012450,한화에어로스페이스,36,0,20260711
200,우주항공산업(누리호/인공위성 등),288180,케이피항공산업,36,0,20260711
200,우주항공산업(누리호/인공위성 등),003490,대한항공,36,0,20260711
200,우주항공산업(누리호/인공위성 등),047810,한국항공우주,36,0,20260711
287,PCB(FPCB 등),015260,에이엔피,31,0,20260711
287,PCB(FPCB 등),085910,네오티스,31,0,20260711
287,PCB(FPCB 등),168360,펨트론,31,0,20260711
287,PCB(FPCB 등),007660,이수페타시스,31,0,20260711
287,PCB(FPCB 등),036010,아비코전자,31,0,20260711
287,PCB(FPCB 등),356860,티엘비,31,0,20260711
287,PCB(FPCB 등),251370,와이엠티,31,0,20260711
287,PCB(FPCB 등),323280,태성,31,0,20260711
287,PCB(FPCB 등),209640,와이제이링크,31,0,20260711
287,PCB(FPCB 등),090460,비에이치,31,0,20260711
287,PCB(FPCB 등),125210,아모그린텍,31,0,20260711
287,PCB(FPCB 등),092300,현우산업,31,0,20260711
287,PCB(FPCB 등),353200,대덕전자,31,0,20260711
287,PCB(FPCB 등),178920,PI첨단소재,31,0,20260711
287,PCB(FPCB 등),161580,필옵틱스,31,0,20260711
287,PCB(FPCB 등),051370,인터플렉스,31,0,20260711
287,PCB(FPCB 등),219130,타이거일렉,31,0,20260711
287,PCB(FPCB 등),020150,롯데에너지머티리얼즈,31,0,20260711
287,PCB(FPCB 등),085670,뉴프렉스,31,0,20260711
287,PCB(FPCB 등),131400,이브이첨단소재,31,0,20260711
287,PCB(FPCB 등),127980,화인써키트,31,0,20260711
287,PCB(FPCB 등),089980,상아프론테크,31,0,20260711
287,PCB(FPCB 등),009150,삼성전기,31,0,20260711
287,PCB(FPCB 등),272290,이녹스첨단소재,31,0,20260711
287,PCB(FPCB 등),082850,우리바이오,31,0,20260711
287,PCB(FPCB 등),007810,코리아써키트,31,0,20260711
287,PCB(FPCB 등),254120,자비스,31,0,20260711
287,PCB(FPCB 등),025320,시노펙스,31,0,20260711
287,PCB(FPCB 등),222800,심텍,31,0,20260711
287,PCB(FPCB 등),045300,성우테크론,31,0,20260711
287,PCB(FPCB 등),066900,디에이피,31,0,20260711
575,지역화폐,052400,코나아이,5,1,20260711
575,지역화폐,088340,유라클,5,1,20260711
575,지역화폐,094480,갤럭시아머니트리,5,1,20260711
575,지역화폐,294570,쿠콘,5,1,20260711
575,지역화폐,053580,웹케시,5,1,20260711
307,시스템반도체,319660,피에스케이,57,0,20260711
307,시스템반도체,445090,에이직랜드,57,0,20260711
307,시스템반도체,097800,윈팩,57,0,20260711
307,시스템반도체,490470,세미파이브,57,0,20260711
307,시스템반도체,052860,아이앤씨,57,0,20260711
307,시스템반도체,330860,네패스아크,57,0,20260711
307,시스템반도체,098460,고영,57,0,20260711
307,시스템반도체,067310,하나마이크론,57,0,20260711
307,시스템반도체,172670,에이엘티,57,0,20260711
307,시스템반도체,432720,퀄리타스반도체,57,0,20260711
307,시스템반도체,389020,자람테크놀로지,57,0,20260711
307,시스템반도체,220260,켐트로스,57,0,20260711
307,시스템반도체,089030,테크윙,57,0,20260711
307,시스템반도체,004710,한솔테크닉스,57,0,20260711
307,시스템반도체,092600,앤씨앤,57,0,20260711
307,시스템반도체,038880,아이에이,57,0,20260711
307,시스템반도체,101490,에스앤에스텍,57,0,20260711
307,시스템반도체,131970,두산테스나,57,0,20260711
307,시스템반도체,059120,아진엑스텍,57,0,20260711
307,시스템반도체,456010,아이씨티케이,57,0,20260711
307,시스템반도체,452430,사피엔반도체,57,0,20260711
307,시스템반도체,102120,어보브반도체,57,0,20260711
307,시스템반도체,115610,이미지스,57,0,20260711
307,시스템반도체,254490,미래반도체,57,0,20260711
307,시스템반도체,226590,엠디바이스,57,0,20260711
307,시스템반도체,093520,매커스,57,0,20260711
307,시스템반도체,045970,코아시아,57,0,20260711
