date,ticker,target,next_open,market_cap,mcap_cutoff,shares,buy_amt,sell_amt,pnl,ret
2020-05-08,000100,47655.0,49650.0,3286012211500.0,667738006005.0011,209,9959895.0,10273082.0,313186.0,0.03144475920679879
2020-05-11,000100,51155.0,52400.0,3476554120000.0,669104146116.0004,195,9975225.0,10115820.0,140595.0,0.014094418922881546
2020-07-23,000100,54020.0,54200.0,3563467973000.0,759007893750.0,185,9993700.0,9926730.0,-66970.0,-0.006701221769714882
2020-07-24,000100,56090.0,57700.0,3777409765000.0,752438205375.0,178,9984020.0,10167894.0,183874.0,0.01841683009449091
2020-08-05,000100,60780.0,68700.0,4526206037000.0,790853761239.999,164,9967920.0,11154132.0,1186212.0,0.1190029615004935
2020-12-07,000100,65520.0,70200.0,4666605338000.0,825714930540.0005,152,9959040.0,10563696.0,604656.0,0.06071428571428572
2020-12-18,000100,69270.0,73700.0,4833747363000.0,866779970610.0,144,9974880.0,10506672.0,531792.0,0.053313122563880544
2020-12-21,000100,77270.0,79700.0,5248259585000.0,880396049835.0002,129,9967830.0,10178487.0,210657.0,0.02113368707130836
2021-04-12,000100,64760.0,66400.0,4604220702200.0,1004225076960.0011,154,9973040.0,10123344.0,150304.0,0.01507103150092659
2021-08-31,000100,61590.0,62000.0,4373309937500.0,1093454215800.0,162,9977580.0,9943560.0,-34020.0,-0.003409644422795899
2021-09-01,000100,63820.0,65500.0,4562236926800.0,1093496970000.0001,156,9955920.0,10115820.0,159900.0,0.016060795988718235
2023-04-06,000100,52630.0,53400.0,4092504283800.0,840592884000.0,190,9999700.0,10044540.0,44840.0,0.004484134524035621
2023-05-23,000100,60040.0,59700.0,4598319420000.0,832976052291.9995,166,9966640.0,9811098.0,-155542.0,-0.015606262491672185
2023-07-21,000100,60870.0,67700.0,5134790019000.0,848214640164.9998,164,9982680.0,10991772.0,1009092.0,0.10108427796944297
2023-09-11,000100,75650.0,81000.0,6123428694300.0,841407606219.9999,132,9985800.0,10585080.0,599280.0,0.06001321877065435
2023-10-04,000100,84740.0,79300.0,6054453903000.0,770675036040.0002,118,9999320.0,9263826.0,-735494.0,-0.0735544016993156
2023-12-22,000100,67830.0,68800.0,5265075735900.0,799824661012.0002,147,9971010.0,10012464.0,41454.0,0.004157452454666144
2024-02-21,000100,67540.0,66500.0,5277756411200.0,794944800000.0,148,9995920.0,9743580.0,-252340.0,-0.025244299674267112
2024-03-11,000100,79560.0,77300.0,6208181553600.0,802353628770.0007,125,9945000.0,9565875.0,-379125.0,-0.03812217194570133
2024-05-17,000100,74650.0,77400.0,6208181553600.0,808767448729.9999,133,9928450.0,10191258.0,262808.0,0.026470194239785583
2024-08-21,000100,107060.0,94700.0,7563714735200.0,745732835060.0009,93,9956580.0,8719029.0,-1237551.0,-0.124294787969363
2024-08-23,000100,100970.0,110300.0,8550286222400.0,742636000000.0,99,9996030.0,10810503.0,814473.0,0.08147964742002567
2024-09-20,000100,128580.0,147600.0,11662397905600.0,724508753920.0,77,9900660.0,11251548.0,1350888.0,0.13644423705086317
2024-10-10,000100,153170.0,155000.0,12729178456800.0,732075368560.0001,65,9956050.0,9974250.0,18200.0,0.00182803421035449
2025-01-08,000100,129510.0,134100.0,10723951856800.0,688190231900.0,77,9972270.0,10222443.0,250173.0,0.025086865879082598
2025-03-20,000100,129480.0,129200.0,10515408290400.0,724673073600.0,77,9969960.0,9848916.0,-121044.0,-0.012140871177015788
2025-07-17,000100,117120.0,136300.0,10859713744600.0,834363409960.0005,85,9955200.0,11469645.0,1514445.0,0.1521260245901639
2025-11-14,000100,122570.0,125400.0,9996054625000.0,925234674120.0,81,9928170.0,10055826.0,127656.0,0.012857958717467532
2020-09-15,000120,158050.0,163000.0,3707005900000.0,842962852360.0004,63,9957150.0,10166310.0,209160.0,0.021006010756089877
2020-09-16,000120,170700.0,179500.0,4049191060000.0,829103484999.9995,58,9900600.0,10306890.0,406290.0,0.041036906854130084
2021-01-05,000120,171850.0,177000.0,4037784888000.0,899679941000.0027,58,9967300.0,10163340.0,196040.0,0.019668315391329738
2021-02-03,000120,181400.0,193000.0,4322939188000.0,914134176409.9996,55,9977000.0,10508850.0,531850.0,0.053307607497243614
2021-08-25,000120,168900.0,167000.0,3832473792000.0,1069464798410.0005,59,9965100.0,9754470.0,-210630.0,-0.021136767317939564
2022-05-11,000120,125900.0,127500.0,2897167688000.0,941259981200.0001,79,9946100.0,9971775.0,25675.0,0.002581413820492484
2022-08-09,000120,117900.0,122500.0,2794512140000.0,863778002100.0001,84,9903600.0,10187100.0,283500.0,0.028625954198473247
2023-05-09,000120,81160.0,82700.0,1877455911200.0,793496051160.0009,123,9982680.0,10070379.0,87699.0,0.008785115820601375
2023-08-03,000120,74510.0,74700.0,1701800862400.0,823738016940.0002,134,9984340.0,9909702.0,-74638.0,-0.007475506643403573
2024-03-21,000120,124690.0,121300.0,2737481280000.0,816185942980.0,80,9975200.0,9606960.0,-368240.0,-0.03691555056540219
2024-09-06,000120,101670.0,99800.0,2299484275200.0,697134171250.0,98,9963660.0,9682596.0,-281064.0,-0.02820891118323987
2025-02-11,000120,86970.0,90400.0,2028017381600.0,705458731584.0,114,9914580.0,10202544.0,287964.0,0.02904449810279397
2025-02-12,000120,94530.0,93700.0,2151204039200.0,706504881258.0,105,9925650.0,9740115.0,-185535.0,-0.018692478578229088
2025-06-20,000120,86845.0,89800.0,2069079600800.0,804162850500.0006,115,9987175.0,10223730.0,236555.0,0.023685877137428646
2025-11-10,000120,85900.0,90000.0,2078204538400.0,913740009100.0001,116,9964400.0,10335600.0,371200.0,0.03725261932479618
2025-12-03,000120,94800.0,100500.0,2292640572000.0,969260353859.9996,105,9954000.0,10446975.0,492975.0,0.04952531645569613
2026-02-05,000120,107490.0,113100.0,2495670433600.0,1135946608799.9995,93,9996570.0,10413117.0,416547.0,0.041668992464415355
2026-02-10,000120,124850.0,154000.0,3118447424800.0,1156573055279.9998,80,9988000.0,12196800.0,2208800.0,0.22114537444933924
2020-07-21,000150,43535.0,49150.0,804710764500.0,741595951900.0,229,9969515.0,11142796.0,1173282.0,0.11768691857126456
2020-11-24,000150,50530.0,52900.0,880720405500.0,815521779580.0,197,9954410.0,10317087.0,362677.0,0.0364338017019592
2020-12-11,000150,55970.0,56700.0,930291910500.0,841913558360.0015,178,9962660.0,9991674.0,29014.0,0.0029122744327318983
2021-01-15,000150,62040.0,58400.0,974906265000.0,884451021204.0,161,9988440.0,9308376.0,-680064.0,-0.06808510638297871
2021-06-07,000150,96660.0,102500.0,1701955005000.0,1049298832960.0011,103,9955980.0,10451925.0,495945.0,0.04981378026070771
2021-11-04,000150,116050.0,126000.0,2073741292500.0,1081478816739.999,86,9980300.0,10727640.0,747340.0,0.07488151658767772
2022-02-28,000150,119090.0,113500.0,1875455272500.0,963710265330.0002,83,9884470.0,9326295.0,-558175.0,-0.05646989671676883
2022-03-24,000150,111700.0,112000.0,1834145685000.0,999000225551.9994,89,9941300.0,9868320.0,-72980.0,-0.007341092211280209
2022-09-16,000150,88600.0,84500.0,1389654523500.0,829976824840.0,112,9923200.0,9369360.0,-553840.0,-0.055812641083521464
2022-11-01,000150,81250.0,87100.0,1447487946000.0,756551024364.0002,123,9993750.0,10606167.0,612417.0,0.06128
2023-02-27,000150,97300.0,99500.0,1652383500000.0,809376991275.0,102,9924600.0,10047510.0,122910.0,0.01238437821171634
2023-06-05,000150,101500.0,104800.0,1731697908000.0,842712030719.9989,98,9947000.0,10167696.0,220696.0,0.022187192118226617
2023-08-24,000150,112360.0,111100.0,1860583821000.0,810310358340.0006,88,9887680.0,9679032.0,-208648.0,-0.021101815592737605
2023-09-11,000150,128120.0,153500.0,2463703798500.0,841407606219.9999,78,9993360.0,11853270.0,1859910.0,0.18611458008117387
2023-11-06,000150,79080.0,83100.0,1373130688500.0,774540355697.9999,126,9964080.0,10365894.0,401814.0,0.04032625189681327
2024-02-01,000150,92790.0,97900.0,1602811995000.0,739558961528.0009,107,9928530.0,10370547.0,442017.0,0.044519883608147515
2024-03-07,000150,94790.0,108500.0,1782921796500.0,795770971396.0002,105,9952950.0,11278575.0,1325625.0,0.1331891549741533
2024-03-15,000150,138060.0,144300.0,2395956075000.0,800984586980.0001,72,9940320.0,10285704.0,345384.0,0.03474576271186436
2024-03-29,000150,161280.0,153700.0,2569456342500.0,813828832746.0,62,9999360.0,9434106.0,-565254.0,-0.056529017857142816
2024-10-14,000150,189900.0,196100.0,3180838237500.0,722904122036.0005,52,9874800.0,10095228.0,220428.0,0.022322274881516613
2025-10-17,000150,618200.0,725000.0,11517112995000.0,902495953700.0,16,9891200.0,11484000.0,1592800.0,0.16103202846975084
2020-04-02,000210,76380.0,79000.0,2738760000000.0,582864390689.9994,130,9929400.0,10167300.0,237900.0,0.02395915161036921
2021-03-19,000210,83940.0,84000.0,1323316153400.0,964345632100.0001,119,9988860.0,9896040.0,-92820.0,-0.009292351679771271
2022-05-03,000210,63470.0,65400.0,1370514813600.0,994875600519.9998,157,9964790.0,10165122.0,200332.0,0.02010398613518194
2022-05-30,000210,69750.0,69400.0,1454338349600.0,956057875920.0002,143,9974250.0,9824958.0,-149292.0,-0.014967741935483891
2022-08-01,000210,66270.0,67900.0,1435478054000.0,841523729904.0002,150,9940500.0,10083150.0,142650.0,0.014350384789497461
2022-11-23,000210,68240.0,69600.0,1456433938000.0,786573261420.0007,146,9963040.0,10059984.0,96944.0,0.009730363423212207
2023-09-13,000210,39460.0,42200.0,872812568600.0,825053609356.9999,253,9983380.0,10569834.0,586454.0,0.05874303091738464
2023-10-30,000210,41575.0,44000.0,915772130800.0,718356537600.0001,240,9978000.0,10454400.0,476400.0,0.04774503908598926
2024-01-12,000210,53340.0,54700.0,1137904501200.0,789057514394.0001,187,9974580.0,10126611.0,152031.0,0.015241844769403823
2024-01-29,000210,52740.0,54700.0,1146286854800.0,744641590910.0009,189,9967860.0,10234917.0,267057.0,0.026791808873720235
2024-03-19,000210,48825.0,52700.0,1106470675200.0,794285646336.0004,204,9960300.0,10643292.0,682992.0,0.0685714285714285
2024-04-03,000210,53810.0,55400.0,1152573620000.0,807888873719.9996,185,9954850.0,10146510.0,191660.0,0.019252926965248163
2024-05-02,000210,53330.0,58500.0,1204963330000.0,806024763750.0,187,9972710.0,10830105.0,857395.0,0.08597412338271138
2024-08-01,000210,56820.0,58600.0,1251066274800.0,779884063104.0004,175,9943500.0,10152450.0,208950.0,0.021013727560718065
2025-05-12,000210,35735.0,36750.0,780606679000.0,727337757680.0,279,9970065.0,10150718.0,180652.0,0.018119490695396756
2025-06-04,000210,45425.0,51500.0,1045698611600.0,761723278507.9996,220,9993500.0,11216700.0,1223200.0,0.12239955971381389
2025-06-25,000210,46755.0,46650.0,968161840800.0,814007988000.0,213,9958815.0,9837086.0,-121730.0,-0.012223291626563992
2025-07-03,000210,51365.0,53100.0,1077132437600.0,831855444165.0007,194,9964810.0,10198386.0,233576.0,0.02344008566144251
2026-03-20,000210,61800.0,63800.0,1360036871600.0,1181929530831.9998,161,9949800.0,10169082.0,219282.0,0.02203883495145642
2020-06-30,000240,15430.0,13900.0,1204611240350.0,725664958515.0,648,9998640.0,8917128.0,-1081512.0,-0.10816591056383673
2020-07-31,000240,17500.0,14350.0,1330188473900.0,771086024830.0,571,9992500.0,8111912.0,-1880588.0,-0.18820000000000003
2020-08-25,000240,14280.0,18000.0,1637155044800.0,778138362000.0,700,9996000.0,12474000.0,2478000.0,0.24789915966386555
2020-09-21,000240,16500.0,16250.0,1502275793950.0,810084154880.0002,606,9999000.0,9749025.0,-249975.0,-0.025000000000000022
2020-09-22,000240,17195.0,17700.0,1711571183200.0,795517444439.9999,581,9990295.0,10180863.0,190568.0,0.019075312590869364
2020-11-27,000240,16985.0,16600.0,1539483863150.0,800786092950.0013,588,9987180.0,9663192.0,-323988.0,-0.03244038857815723
2021-01-21,000240,15665.0,16500.0,1544134871800.0,904039129940.0002,638,9994270.0,10421730.0,427460.0,0.04277050750079803
2021-02-02,000240,17450.0,18050.0,1692967148600.0,909213056820.001,573,9998850.0,10239224.0,240374.0,0.024040114613180563
2021-02-03,000240,19310.0,20500.0,1916215563800.0,914134176409.9996,517,9983270.0,10492515.0,509245.0,0.051009839461418904
2021-04-27,000240,18730.0,19800.0,1860730704000.0,1039027034500.0011,533,9983090.0,10447866.0,464776.0,0.04655632674853183
2021-11-04,000240,17480.0,17750.0,1685100510000.0,1081478816739.999,572,9998560.0,10051470.0,52910.0,0.00529176201373005
2022-08-03,000240,12640.0,13200.0,1253145168000.0,838650428420.0006,791,9998240.0,10336788.0,338548.0,0.033860759493670844
2022-08-17,000240,13725.0,13450.0,1286372502000.0,869419866690.0004,728,9991800.0,9693684.0,-298116.0,-0.0298360655737705
2022-09-05,000240,13515.0,14300.0,1338586884000.0,829613709200.0,739,9987585.0,10462023.0,474438.0,0.04750277469478359
2022-09-08,000240,14735.0,13800.0,1310106312000.0,829470135000.0006,678,9990330.0,9262836.0,-727494.0,-0.07281981676280969
2023-11-03,000240,12938.0,13830.0,1310106312000.0,745198669350.0,772,9988136.0,10569992.0,581856.0,0.05825475343948061
2023-12-05,000240,21012.0,21200.0,2074334994000.0,758193951600.0004,475,9980700.0,9969300.0,-11400.0,-0.0011422044545973398
2023-12-07,000240,22120.0,21650.0,2098068804000.0,769363206355.0006,452,9998240.0,9687942.0,-310298.0,-0.031035262206148273
2024-01-30,000240,16336.0,15550.0,1494280677600.0,754059382800.0009,612,9997632.0,9421434.0,-576198.0,-0.057633447600391796
2024-05-02,000240,17310.0,16530.0,1548393764400.0,806024763750.0,577,9987870.0,9442432.0,-545438.0,-0.054610051993067565
2024-09-09,000240,16565.0,17990.0,1702188853200.0,698129797565.0,603,9988695.0,10739490.0,750795.0,0.07516450347117432
2024-09-12,000240,18226.0,17820.0,1690796624400.0,711091041800.0,548,9987848.0,9667706.0,-320142.0,-0.03205311094041474
2024-11-05,000240,17127.0,17860.0,1685100510000.0,722406447560.0001,583,9985041.0,10308256.0,323215.0,0.032369942196531776
2024-12-17,000240,17913.0,16830.0,1897755447600.0,693443494788.0,558,9995454.0,9297229.0,-698225.0,-0.06985429576285385
2025-02-19,000240,16432.0,16050.0,1527508011600.0,748871406359.9999,608,9990656.0,9660816.0,-329840.0,-0.03301484907497565
2025-05-14,000240,16612.0,16950.0,1623392604000.0,740086848675.0,601,9983812.0,10085080.0,101268.0,0.010143269925355192
2025-05-28,000240,16832.0,17030.0,1591114622400.0,747008853150.0001,594,9998208.0,10014662.0,16454.0,0.0016456749049429398
2025-05-29,000240,17394.0,19800.0,1888261923600.0,753869832242.0002,574,9984156.0,11251548.0,1267392.0,0.12694032424974133
2025-11-10,000240,25605.0,27200.0,2629706148000.0,913740009100.0001,390,9985950.0,10501920.0,515970.0,0.05166959578207386
2026-05-15,000240,25430.0,25750.0,2416101858000.0,1229643845220.001,393,9993990.0,10018552.0,24562.0,0.0024577270939833973
2020-02-19,000250,42500.0,43200.0,966024028100.0,721080319600.0002,235,9987500.0,10050480.0,62980.0,0.006305882352941161
2020-05-08,000250,33260.0,36300.0,795809268000.0,667738006005.0011,300,9978000.0,10781100.0,803100.0,0.0804870715574264
2020-07-17,000250,39900.0,40350.0,891969554550.0,748559268015.0004,250,9975000.0,9986625.0,11625.0,0.0011654135338345917
2020-07-23,000250,46780.0,46100.0,1043849898000.0,759007893750.0,213,9964140.0,9721107.0,-243033.0,-0.0243907652843095
2020-09-15,000250,56190.0,60700.0,1372912872300.0,842962852360.0004,177,9945630.0,10636461.0,690831.0,0.06946075814201813
2020-12-21,000250,72940.0,91100.0,2017248432600.0,880396049835.0002,137,9992780.0,12355893.0,2363113.0,0.23648204003290374
2021-05-03,000250,52450.0,54700.0,1215813389400.0,993031755400.001,190,9965500.0,10289070.0,323570.0,0.032469018112488035
2021-07-05,000250,57190.0,59400.0,1329653594400.0,1070211760150.0,174,9951060.0,10232244.0,281184.0,0.028256688232208393
2021-08-02,000250,57240.0,62000.0,1470815448600.0,1031086288140.0016,174,9959760.0,10680120.0,720360.0,0.07232704402515733
2022-06-09,000250,45555.0,45750.0,1047329886000.0,933733633680.0009,219,9976545.0,9919058.0,-57488.0,-0.005762265393480459
2022-07-20,000250,36350.0,38200.0,868600764150.0,843883066240.0006,275,9996250.0,10399950.0,403700.0,0.04038514442916097
2023-03-27,000250,69780.0,78500.0,1797743436400.0,808527637919.9994,143,9978540.0,11113245.0,1134705.0,0.11371453138435084
2023-07-19,000250,57830.0,62000.0,1441674625000.0,842979928699.9998,172,9946760.0,10557360.0,610600.0,0.06138682344803725
2023-08-25,000250,81150.0,80800.0,1833810123000.0,802746123529.9996,123,9981450.0,9839016.0,-142434.0,-0.014269870609981528
2024-02-23,000250,73490.0,73000.0,1724124192000.0,798291582230.0002,136,9994640.0,9828720.0,-165920.0,-0.016600898081371662
2024-03-26,000250,123980.0,141200.0,3293429068800.0,822800000000.0,80,9918400.0,11183040.0,1264640.0,0.1275044361993869
2024-07-03,000250,178390.0,179000.0,4264568409600.0,798535565220.001,56,9989840.0,9923760.0,-66080.0,-0.00661472055608503
2024-10-08,000250,143960.0,134400.0,3084657568000.0,732520573640.0004,69,9933240.0,9180864.0,-752376.0,-0.07574326201722703
2024-12-17,000250,106300.0,149000.0,2671806060800.0,693443494788.0,94,9992200.0,13865940.0,3873740.0,0.38767638758231415
2025-09-22,000250,242450.0,266500.0,6028570304000.0,889873526574.0,41,9940450.0,10817235.0,876785.0,0.08820375335120634
2026-01-22,000250,302500.0,326000.0,7424289888000.0,1023078807288.0,33,9982500.0,10650420.0,667920.0,0.06690909090909081
2026-03-20,000250,860300.0,930000.0,21275927104000.0,1181929530831.9998,11,9463300.0,10127700.0,664400.0,0.07020806695338844
2020-05-19,000270,31325.0,31300.0,12850018099900.0,670918273680.0001,319,9992675.0,9884853.0,-107822.0,-0.010790103750997648
2020-08-10,000270,43285.0,47000.0,18788591133450.0,804059932116.0,231,9998835.0,10748430.0,749595.0,0.07496823379923767
2020-09-17,000270,49510.0,48450.0,19660122329500.0,814893329903.9995,201,9951510.0,9641066.0,-310444.0,-0.031195718036760245
2020-10-27,000270,52665.0,52600.0,21443721056300.0,740471908839.9996,189,9953685.0,9841986.0,-111699.0,-0.011221874109940133
2021-01-04,000270,63170.0,64100.0,25943254208000.0,893141249000.0002,158,9980860.0,10026522.0,45662.0,0.004574956466677271
2021-02-03,000270,94400.0,100500.0,39603999001900.0,914134176409.9996,105,9912000.0,10446975.0,534975.0,0.05397245762711855
2021-10-28,000270,87430.0,87500.0,34861247842000.0,1065429754416.0001,114,9967020.0,9875250.0,-91770.0,-0.009207365892714203
2023-01-26,000270,65820.0,69900.0,28091679947100.0,798031753280.0006,151,9938820.0,10449351.0,510531.0,0.0513673655423883
2023-04-11,000270,82750.0,86200.0,34455884495000.0,861980636100.0,120,9930000.0,10240560.0,310560.0,0.03127492447129909
2024-01-25,000270,88080.0,94600.0,37390110879000.0,745749810399.9999,113,9953040.0,10582902.0,629862.0,0.06328337874659407
2024-02-02,000270,113640.0,119600.0,48044282258500.0,754123047040.0004,87,9886680.0,10301148.0,414468.0,0.041921858500527875
2024-08-30,000270,109540.0,106700.0,42424978043700.0,736337081200.0009,91,9968140.0,9612603.0,-355537.0,-0.0356673361329195
2026-01-07,000270,124270.0,131000.0,50480400641400.0,994024644499.9999,80,9941600.0,10375200.0,433600.0,0.043614709905850146
2026-02-25,000270,179340.0,197400.0,76559988907800.0,1218628010747.001,55,9863700.0,10748430.0,884730.0,0.08969555035128796
2026-05-08,000270,163720.0,170400.0,64222938171000.0,1288975774665.0005,61,9986920.0,10290456.0,303536.0,0.03039335450769598
2023-09-19,000400,3054.5,3165.0,963594273600.0,823101516455.9999,3273,9997378.0,10255455.0,258076.0,0.025814372237682237
2024-02-01,000400,2597.0,2630.0,809977795200.0,739558961528.0009,3850,9998450.0,10024245.0,25795.0,0.002579899884482151
2024-04-09,000400,3360.5,3160.0,1007041358400.0,786761862749.9999,2975,9997488.0,9306990.0,-690498.0,-0.06906710310965625
2024-04-23,000400,3349.0,3810.0,1194794832000.0,780333329600.0,2985,9996765.0,11259122.0,1262356.0,0.12627650044789496
2025-04-15,000500,42010.0,46050.0,748575953750.0,688544688000.0002,238,9998380.0,10850301.0,851921.0,0.0852059033563437
2025-04-23,000500,53610.0,58000.0,904908390500.0,710829838944.0011,186,9971460.0,10680120.0,708660.0,0.07106883044208168
2025-05-20,000500,68400.0,73700.0,1210956018000.0,738810569295.9998,146,9986400.0,10652598.0,666198.0,0.06671052631578944
2025-10-29,000500,64700.0,71600.0,1138166312000.0,942996828000.0,154,9963800.0,10916136.0,952336.0,0.09557959814528583
2025-10-31,000500,78790.0,92000.0,1389621660000.0,918664804000.0,126,9927540.0,11476080.0,1548540.0,0.15598426196217785
2025-12-12,000500,78380.0,81000.0,1373078545000.0,983364417000.0001,127,9954260.0,10184130.0,229870.0,0.023092625669813627
2025-12-16,000500,91850.0,91500.0,1500460530500.0,972992174680.0004,108,9919800.0,9783180.0,-136620.0,-0.01377245508982039
2026-02-23,000500,92760.0,97200.0,1611299401000.0,1202215286680.002,107,9925320.0,10296396.0,371076.0,0.03738680465717992
2026-02-25,000500,124065.0,118900.0,2018260030000.0,1218628010747.001,80,9925200.0,9416880.0,-508320.0,-0.05121508886470805
2026-04-15,000500,111550.0,143500.0,2117518720000.0,1196625751020.0,89,9927950.0,12643785.0,2715835.0,0.2735544598834603
2026-05-12,000500,527000.0,564000.0,9330316860000.0,1264375573560.0005,18,9486000.0,10050480.0,564480.0,0.05950664136622397
2020-11-11,000640,134450.0,129500.0,825602022500.0,774180680000.0,74,9949300.0,9487170.0,-462130.0,-0.04644849386388994
2020-12-04,000640,142500.0,147000.0,902336274000.0,820271878500.0,70,9975000.0,10187100.0,212100.0,0.021263157894736873
2024-10-15,000640,121790.0,123000.0,782186081600.0,718801623052.499,82,9986780.0,9985140.0,-1640.0,-0.0001642170949995858
2020-11-16,000660,93850.0,97400.0,71344231770000.0,786598838640.0001,106,9948100.0,10221156.0,273056.0,0.02744805540756534
2021-11-22,000660,118250.0,119500.0,86996282617500.0,1036979320890.0006,84,9933000.0,9937620.0,4620.0,0.00046511627906986597
2025-10-02,000660,396200.0,426000.0,287924935357500.0,886398157195.0,25,9905000.0,10543500.0,638500.0,0.06446239273094401
2020-06-03,000670,526000.0,538000.0,991017520000.0,735348993920.0004,19,9994000.0,10119780.0,125780.0,0.012585551330798417
2020-08-07,000670,565400.0,596000.0,1073909320000.0,804740865399.9999,17,9611800.0,10030680.0,418880.0,0.04357976653696505
2021-02-17,000670,568300.0,575000.0,1064699120000.0,925774284399.9995,17,9661100.0,9677250.0,16150.0,0.001671652296322268
2021-09-01,000670,727000.0,750000.0,1381530000000.0,1093496970000.0001,13,9451000.0,9652500.0,201500.0,0.021320495185694677
2022-04-06,000670,700000.0,698000.0,1289428000000.0,1004630918700.0016,14,9800000.0,9674280.0,-125720.0,-0.012828571428571411
2022-08-30,000670,632500.0,650000.0,1160485200000.0,847236356250.0,15,9487500.0,9652500.0,165000.0,0.017391304347825987
2022-08-31,000670,680100.0,700000.0,1283901880000.0,857452696200.0,14,9521400.0,9702000.0,180600.0,0.01896779885310984
2022-09-23,000670,769700.0,731000.0,1377845920000.0,785969100802.0005,12,9236400.0,8684280.0,-552120.0,-0.05977653631284918
2022-11-08,000670,625700.0,658000.0,1134696640000.0,776353928759.9994,15,9385500.0,9771300.0,385800.0,0.041105961323317786
2022-11-09,000670,679700.0,725000.0,1368635720000.0,775667824640.0,14,9515800.0,10048500.0,532700.0,0.05598057966750036
2023-02-17,000670,641500.0,672000.0,1221272520000.0,802437192200.0001,15,9622500.0,9979200.0,356700.0,0.03706936866718635
2023-07-25,000670,586200.0,601000.0,1097855840000.0,822930793160.0004,17,9965400.0,10114830.0,149430.0,0.014994882292732825
